product_name,product_url,product_brand,product_image_url,product_image_type,product_image_name,product_code,product_description,product_unit_price,product_currency,product_discount_percentage,product_total_orders,product_stock_quantity,product_total_ratings,product_overall_stars,category_name
Orange Cream Piece,https://tljus.com/menus/cakes/orange-cream-piece,tljus,https://cdn.prod.website-files.com/649249d29a20bd6bc3deac48/649249d29a20bd6bc3deadf5_Copy%20of%20Orange%20Cream%20Piece.png,1,,TL-CA-030,"

Tên sản phẩm: Orange Cream Piece
Loại sản phẩm: Bánh quy
Danh mục sản phẩm: Cookies
Thương hiệu: Better You
Công ty sản xuất: Better You Public Co. Ltd.
Địa chỉ: 100-102, Nohongdong, Da'an, Đài Loan
Số điện thoại: 02-858-5321-756
Email: sales@betteryourpublicco.com
Trang web: https://www.betteryourpublicco.com/
Mã số thuế: 23989
Ngày phát hành: 16 tháng 1 năm 2023

Orange Cream Piece là một loại bánh quy ngon và đầy màu sắc được chế biến từ những nguyên liệu chất lượng cao như bột mì hảo hạng, trứng tươi tinh khiết nhất với nước cốt chanh tươi. Bánh có hương vị cam quýt tự nhiên đặc trưng của sản phẩm Better You, mang đến cho bạn trải nghiệm ngọt ngào khó quên.

Bánh quy được nướng trong lò nhiệt độ cao để đảm bảo kết cấu giòn tan hoàn hảo và lớp vỏ vàng nâu đẹp mắt bên ngoài. Sau đó chúng sẽ được cắt thành hình vuông nhỏ nhắn vừa miệng người dùng rồi phủ một lớp đường caramel ngọt ngào lên trên, tạo nên sự sang trọng cho món bánh.

Bánh quy Orange Cream Piece là lựa chọn lý tưởng để bạn thưởng thức cùng gia đình và bạn bè trong những dịp lễ hội hoặc làm quà tặng. Sản phẩm được đóng gói đẹp mắt với bao bì giấy thân thiện môi trường có thể tái chế sau khi sử dụng, đảm bảo tính bền vững cho sản phẩm.

Với cam kết chất lượng cao nhất, Better You luôn chú trọng đến việc lựa chọn nguyên liệu và quy trình sản xuất để mang lại những món bánh ngon lành mỗi ngày. Hãy thử Orange Cream Piece ngay hôm nay và cùng khám phá sự độc đáo của sản phẩm này!","{'product_sizes': 'S|M|L', 'product_prices': '50000|62000|74000'}",₫,23,134,50,79,3.6,Cakes
Blueberry Yogurt Piece Cake,https://tljus.com/menus/cakes/blueberry-yogurt-piece-cake,tljus,https://cdn.prod.website-files.com/649249d29a20bd6bc3deac48/649249d29a20bd6bc3deadf6_Copy%20of%20Blueberry%20Yogurt%20Piece%20Cake.png,1,,TL-CA-031,"Yogurt cloud cream[heavy cream(milk), whipped cream, yogurt powder, sugar], White cake sheet(liquid egg, sugar, wheat flour, butter, emulsifying agent, baking powder, sea salt), Blueberry, Blueberry filling, Cake syrup(water, sugar), Glaze, Chocolate sign board(dark)","{'product_sizes': 'S|M|L', 'product_prices': '50000|62000|74000'}",₫,0,325,50,18,3.7,Cakes
Cloud Piece Cake,https://tljus.com/menus/cakes/cloud-piece-cake,tljus,https://cdn.prod.website-files.com/649249d29a20bd6bc3deac48/649249d29a20bd6bc3deadf7_Copy%20of%20Cloud%20Cake%20Piece.png,1,,TL-CA-032,"Cloud cream[heavy cream(milk), whipped cream, sugar], White cake sheet(liquid egg, sugar, wheat flour, butter, emulsifying agent, baking powder, sea salt), Strawberry, Raspberry, Cake syrup(water, sugar), Blueberry, Glaze, Chocolate sign board(dark)","{'product_sizes': 'S|M|L', 'product_prices': '50000|62000|74000'}",₫,0,280,50,14,3.9,Cakes
Chocolate Cloud Piece Cake,https://tljus.com/menus/cakes/chocolate-cloud-piece-cake,tljus,https://cdn.prod.website-files.com/649249d29a20bd6bc3deac48/649249d29a20bd6bc3deadf8_Copy%20of%20Chocolate%20Cloud%20Piece%20Cake.png,1,,TL-CA-033,"Cloud cream[heavy cream(milk), whipping cream, sugar], Choco cake sheet(liquid egg, sugar, wheat flour, butter, dark cocoa powder, dough improver, baking powder, sea salt), Strawberry, Semisweet chocolate, Simple syrup (water, sugar, lemon juice), Chocolate signboard(dark), Glaze, Cocoa powder","{'product_sizes': 'S|M|L', 'product_prices': '50000|62000|74000'}",₫,0,253,50,31,3.6,Cakes
Guava Danish,https://tljus.com/pastries-and-pies/guava-danish,tljus,https://cdn.prod.website-files.com/649249d29a20bd6bc3deac48/658227ba5f7dd4ab02fd014d_IMG_2810.JPG,1,,TL-PA-001,"

Guava Danish là một loại kẹo có hương vị vani truyền thống được làm từ hỗn hợp bột hạnh nhân hảo hạng và đường. Với vị ngọt thanh nhẹ, Guava Danish không chỉ thu hút vị giác mà còn mang đến sự thoải mái cho người ăn.

Thành phần chính của Guava Danish bao gồm bột hạnh nhân và đường, tạo nên hương vị thơm ngon tự nhiên kết hợp với độ giòn hấp dẫn từ lớp phủ hạnh nhân. Các nguyên liệu khác như vani hay caramel cũng góp phần tăng thêm sức hấp dẫn của sản phẩm này.

Guava Danish có nhiều phiên bản đa dạng về kích cỡ, phù hợp cho cả trẻ em và người lớn sử dụng trong các dịp lễ hội hoặc thưởng thức hằng ngày. Thiết kế vỏ hộp đẹp mắt với hình ảnh vani truyền thống cùng thông tin chi tiết về thành phần giúp khách hàng dễ dàng nhận biết sản phẩm.

Với hương vị vani truyền thống hấp dẫn kết hợp độ giòn tan từ lớp phủ hạnh nhân, Guava Danish là một lựa chọn tuyệt vời cho những ai yêu thích đồ ngọt. Hãy thưởng thức ngay và cảm nhận sự khác biệt của loại kẹo này!",0,₫,0,316,50,22,4.5,Pastries & Pies
Caramel Apple Pie,https://tljus.com/pastries-and-pies/caramel-apple-pie,tljus,https://cdn.prod.website-files.com/649249d29a20bd6bc3deac48/65eba263dbaa9daa1a28dc06_Caremel%20Apple%20Pie%201.png,1,,TL-PA-002,"Bread dough(wheat flour, apple pie filling, prepared edible fat, water, caramel, sugar, mixed skim milk powder, sea salt), Egg yolk. Glaze",0,₫,0,158,50,46,3.2,Pastries & Pies
Almond Croissant,https://tljus.com/pastries-and-pies/almond-croissant,tljus,https://cdn.prod.website-files.com/649249d29a20bd6bc3deac48/65eba27412918256d9f32782_Almond%20Croissant%201.png,1,,TL-PA-003,"Croissant[wheat flour, butter, water, sugar, yeast, whole milk powder, eggs, salt, wheat gluten, food enzymes, ascorbic acid], Almond cream[whole egg, margarine, sugar, almond powder, wheat flour, salt], Sliced almond, Sugar powder",0,₫,49,283,50,46,4.1,Pastries & Pies
Fruit Pastry,https://tljus.com/pastries-and-pies/fruit-pastry,tljus,https://cdn.prod.website-files.com/649249d29a20bd6bc3deac48/65eba34ecb207a58187ced85_Fruit%20Pastry%201.jpg,1,,TL-PA-004,"Pastry dough(wheat flour, butter, water, sugar, yeast, whole egg, sea salt, dough improver, mixed skim milk powder, yeast food), Cloud cream[heavy cream(milk), whipped cream, sugar], Parisian cream, Strawberry, Blueberry, Green grapes, Raspberry, Red grapes, Egg wash(egg, water), Glaze, Sugar powder",0,₫,47,72,50,20,3.8,Pastries & Pies
Pain Au Chocolat,https://tljus.com/pastries-and-pies/pain-au-chocolat,tljus,https://cdn.prod.website-files.com/649249d29a20bd6bc3deac48/65eba303f345879eacf3aaf1_Pain%20Au%20Chocolat%201.jpg,1,,TL-PA-005,"Wheat flour, Butter, Water, Chocolate, Sugar, Yeast, Whole milk powder, Wheat gluten, Salt, Food enzymes, Ascorbic acid, Egg wash(egg, water)",0,₫,42,335,50,20,4.2,Pastries & Pies
Strawberry Croissant,https://tljus.com/pastries-and-pies/strawberry-croissant,tljus,https://cdn.prod.website-files.com/649249d29a20bd6bc3deac48/65eba35e870c693d70e06744_Strawberry%20Croissant%201.png,1,,TL-PA-006,"Croissant[wheat flour, butter, water, sugar, yeast, whole milk powder, eggs, salt, wheat gluten, food enzymes, ascorbic acid], Fresh strawberries, Cloud cream[heavy cream(milk), whipped cream, sugar], Sugar powder",0,₫,0,54,50,26,4.9,Pastries & Pies
Croissant,https://tljus.com/pastries-and-pies/croissant,tljus,https://cdn.prod.website-files.com/649249d29a20bd6bc3deac48/649249d29a20bd6bc3deadb6_Croissant.webp,1,,TL-PA-007,"Croissant[wheat flour, butter, water, sugar, yeast, whole milk powder, eggs, salt, wheat gluten, food enzymes, ascorbic acid]",0,₫,0,487,50,40,4.2,Pastries & Pies
Yuzu Pie,https://tljus.com/pastries-and-pies/yuzu-pie,tljus,https://cdn.prod.website-files.com/649249d29a20bd6bc3deac48/649249d29a20bd6bc3deadb5_Yuzu%20Pie.webp,1,,TL-PA-008,"Yuzu pie dough(wheat flour, prepared edible fat, milk, sugar, egg yolk, prepared edible fat, corn starch, wheat flour, water, citron jam, sugar, mixed skim milk powder, sea salt), Sugar",0,₫,0,340,50,155,2.1,Pastries & Pies
Chocolate Croissant,https://tljus.com/pastries-and-pies/chocolate-croissant,tljus,https://cdn.prod.website-files.com/649249d29a20bd6bc3deac48/649249d29a20bd6bc3deadb4_Chocolate%20Croissant.webp,1,,TL-PA-009,"Croissant[wheat flour, butter, water, sugar, yeast, whole milk powder, eggs, salt, wheat gluten, food enzymes, ascorbic acid], Coating chocolate(dark), Sliced almond",0,₫,0,21,50,11,4.3,Pastries & Pies
Spinach Feta Danish,https://tljus.com/pastries-and-pies/spinach-feta-danish,tljus,https://cdn.prod.website-files.com/649249d29a20bd6bc3deac48/65eba37bb75ba180e6e0feed_Spinach%20Feta%20Danish%201.png,1,,TL-PA-010,"Unbleached enriched flour, Spinach and feta filling, Butter,
Water, Sugar, Yeast, Liquid whole eggs, Salt, Wheat gluten,
Food enzymes(xylanase, amylase), Ascorbic acid, Dried
whole eggs, Skim milk powder, Soy flour",0,₫,0,378,50,10,4.3,Pastries & Pies
Garlic & Cheese Croissant,https://tljus.com/pastries-and-pies/garlic-cheese-croissant,tljus,https://cdn.prod.website-files.com/649249d29a20bd6bc3deac48/649249d29a20bd6bc3deae23_Garlic%20%26%20Cheese%20Croissant.jpg,1,,TL-PA-011,"

Garlic & Cheese Croissant là một loại bánh sừng bò mặn, thơm ngon với hương vị tỏi và phô mai hảo hạng. Vỏ bánh làm từ bột mì, bơ, trứng, đường nâu, muối nở và chiết xuất vani.

Khi cắt ra, lớp nhân phô mai chảy tràn bên trong chiếc bánh sừng bò, phô mai kem tan chảy hòa quyện hoàn toàn vào từng miếng cắn tạo nên sự kết hợp tuyệt vời giữa hương vị mặn ngọt. Bánh sừng bò tỏi này còn hấp dẫn với hương thơm nồng nàn của tỏi tươi mới xay được trộn lẫn với các loại thảo mộc và gia vị cổ điển như hạt tiêu đen, thì là Ai Cập và rau mùi.

Kết cấu bánh sừng bò mềm mại nhưng không hề nhão khi cắt ra cho thấy sự khéo léo trong từng công đoạn sản xuất. Bánh sừng bò tỏi này xứng đáng có một vị trí trên bàn ăn của bạn vì sự hoàn hảo đến từng chi tiết nhỏ nhất!",0,₫,0,294,50,12,3.1,Pastries & Pies
Apple Jam Mont Blanc Pastry,https://tljus.com/pastries-and-pies/apple-jam-mont-blanc-pastry,tljus,https://cdn.prod.website-files.com/649249d29a20bd6bc3deac48/649249d29a20bd6bc3deae27_Apple%20Jam%20Mont%20Blanc%20Pastry.jpg,1,,TL-PA-012,"
			Đoạn mô tả về hương liệu và thành phần của sản phẩm đồ ngọt Apple Jam Mont Blanc Pastry này bao gồm các yêu cầu sau:

			Tên sản phẩm: Apple Jam Mont Blanc Pastry 
			Danh mục: Pastries & Pies 

		Thành phần:

		• Bột mì
		• Đường nâu 
		• Trứng đánh 
			• Bơ 
			• Sữa tươi 
			• Hương liệu táo Blanc 
			• Muối 
			• Hương liệu Blanc 
			• Màu thực phẩm tự nhiên 
			Cách sử dụng:

			Để làm bánh, cho bột vào khuôn bánh 8 x 8 cm. Đổ đầy 2/3 khuôn bằng trứng đánh và bơ tan chảy.
			Lăn bột giữa hai lòng đỏ trứng đã được nhúng qua màu thực phẩm Blanc để có màu vàng rực rỡ.
			Nướng trong lò nướng ở nhiệt độ 180°C trong 45 phút hoặc cho đến khi bánh chín hoàn toàn.

		Bảo quản: Để bảo quản, để nguội và đông lạnh theo hướng dẫn trên bao bì.",0,₫,0,54,50,54,3,Pastries & Pies
Vanilla Cream Donut,https://tljus.com/donuts/vanilla-cream-donut,tljus,https://cdn.prod.website-files.com/649249d29a20bd6bc3deac48/6581ecd1a06966100dd1e38d_IMG_2790.JPG,1,,TL-PA-013,"

[Tên sản phẩm: Vanilla Cream Donut]

Danh mục: Pastries  & Pies
Mô tả: Kem vani tự nhiên mềm mịn, ngọt ngào và thơm mùi hạnh nhân. Màu vàng rực rỡ được rắc thêm các vụn bánh quy giòn rụm.

Thành phần:
- Vani tự nhiên 100% (vanilla extract)
- Hạnh nhân rang chín 100% (mondal bean)
- Bơ thực vật chất lượng cao (soya butter)
- Đường mía nguyên chất (sucrose)
- Bột ca cao (cocoa powder)
- Kem tươi (fresh cream)

Hướng dẫn sử dụng: Cho kem vào bát, sau đó đánh bằng máy trộn điện cho đến khi mịn và bông xốp. Rắc thêm các vụn bánh quy và hạnh nhân lên trên để trang trí.

Lưu ý:
- Bạn có thể điều chỉnh độ ngọt theo sở thích của mình. Có nhiều lựa chọn ngọt hơn như: mật ong, siro lá phong hoặc xi-rô cây phong.
- Bạn cũng có thể thêm các loại hạt băm nhỏ như hồ đào hoặc óc chó vào kem nếu muốn tăng hương vị sô cô la và vani đậm đà hơn cho kem vani tự nhiên.

Cách bảo quản: Bảo quản ở nơi khô ráo thoáng mát, tránh ánh nắng mặt trời trực tiếp.",0,₫,0,279,50,102,4.7,Pastries & Pies
Chocolate Cream Donut,https://tljus.com/donuts/chocolate-cream-donut,tljus,https://cdn.prod.website-files.com/649249d29a20bd6bc3deac48/6581ecbf2af10e91b25bd932_IMG_2783.JPG,1,,TL-PA-014,"

Chocolate Cream Donut là một loại bánh rán ngon được làm từ kem ngọt, bột ca cao và đường. Nó nổi tiếng với lớp vỏ giòn tan và phần nhân thơm ngon bên trong.

Đầu tiên, chúng ta sẽ nói về lớp vỏ. Bánh có kết cấu giòn xốp đặc biệt nhờ vào hỗn hợp bột ca cao chất lượng cao và đường. Bột được trộn đều cho đến khi đạt độ sánh mịn hoàn hảo để tạo nên một lớp vỏ vừa mềm vừa giòn tan trên đầu lưỡi. 

Tiếp theo là phần nhân kem. Được làm từ kem sữa tươi, sốt sô cô la và bột cacao nguyên chất, nhân kem này mang lại hương vị đậm đà khó cưỡng. Sốt sô cô la ngọt ngào kết hợp hài hòa với kem sữa béo ngậy tạo nên một bản giao hưởng hương vị độc đáo.

Cuối cùng là phần sốt phủ. Chúng tôi đã dùng hỗn hợp sốt sô cô la và đường để trang trí chiếc bánh rán với những đốm màu sắc rực rỡ, khiến chúng trở thành món ăn không thể thiếu cho bất kỳ tín đồ bánh ngọt nào. 

Với sự kết hợp giữa kem sữa béo ngậy, bột ca cao giòn rụm cùng lớp nhân kem sô cô la đậm đà, Chocolate Cream Donut là một lựa chọn hoàn hảo để thưởng thức vào những dịp đặc biệt hoặc dành tặng bạn bè và gia đình.",0,₫,0,171,50,54,4.1,Pastries & Pies
Mango Cream Donut,https://tljus.com/donuts/mango-cream-donut,tljus,https://cdn.prod.website-files.com/649249d29a20bd6bc3deac48/6581ecaf57a209c24e4cdccc_IMG_2789.JPG,1,,TL-PA-015,"

Mùi hương của Mango Cream Donut là sự kết hợp hoàn hảo giữa hương thơm ngọt ngào và vị xoài chín mọng. Khi cắn miếng bánh, bạn sẽ cảm nhận được ngay lớp vỏ giòn rụm cùng phần nhân kem mềm mịn bên trong.

Thành phần chính để làm nên chiếc bánh này bao gồm bột mì, đường, bơ lạt và sữa tươi nguyên chất không đường. Tất cả những thành phần trên đều có nguồn gốc tự nhiên, đảm bảo an toàn cho sức khỏe của người tiêu dùng. 

Phần nhân kem được chế biến từ những nguyên liệu cao cấp như trứng gà giàu dinh dưỡng kết hợp với hương liệu tổng hợp tạo nên một lớp kem sánh mịn và thơm ngon.

Để tăng thêm hương vị đặc trưng riêng biệt, bánh còn có sự góp mặt của các loại gia vị tự nhiên như vani hoặc socola. Tất cả hòa quyện lại để tạo thành một hương vị hấp dẫn không thể chối từ. 

Với Mango Cream Donut, bạn sẽ được trải nghiệm cảm giác ngọt ngào và giòn tan ngay trên đầu lưỡi.

Tên sản phẩm: Mango Cream Donut 
Danh mục: Pastries & Pies 
Hương liệu: Xoài tươi mát.",0,₫,0,92,50,99,3,Pastries & Pies
Croquette,https://tljus.com/donuts/croquette,tljus,https://cdn.prod.website-files.com/649249d29a20bd6bc3deac48/65eba3c5ad254c8316b1e09d_Croquette%201.png,1,,TL-PA-016,"Filling[water, onion, boiled burdock, carrot, red bell pepper, concentrated soy protein, shiitake mushroom, chinese leek, cellophane noodles, soybean oil, modified corn starch, salt, black pepper, sauce(broth), chili pepper], Dough(wheat flour, water, whole egg, shortening, sugar, yeast, dough improver, sea salt, baking powder, yeast food), Bread crumbs, Soybean oil",0,₫,0,395,50,30,4.5,Pastries & Pies
Kimchi Croquette,https://tljus.com/donuts/kimchi-croquette,tljus,https://cdn.prod.website-files.com/649249d29a20bd6bc3deac48/65eba3d3f8af0be3e8b8dbb7_Kimchi%20Croquette%201.png,1,,TL-PA-017,"Filling[kimchi, onion, water, green bell pepper, cellophane noodles, spicy sauce, concentrated soy protein, bread crumb, rice wine, soy sauce, soybean oil, ginger, garlic, red pepper powder, sugar, sauce(broth), black pepper], Dough(wheat flour, water, whole egg, shortening, sugar, yeast, dough improver, cheese flavored syrup, sea salt, baking powder, yeast food), Bread crumb, Soybean oil, Parsley flakes",0,₫,19,294,50,10,4.2,Pastries & Pies
Sweet Rice Donut,https://tljus.com/donuts/sweet-rice-donut,tljus,https://cdn.prod.website-files.com/649249d29a20bd6bc3deac48/65eba3e06018c60c5576d3ac_Sweet%20Rice%20Donut%201.png,1,,TL-PA-018,"Glutinous rice flour, Red bean paste, Water, Wheat flour, Sugar, Corn syrup, Shortening, Baking powder, Sea salt, Baking soda, Corn oil",0,₫,43,242,50,2,3.2,Pastries & Pies
